docid,title,snippet1,snippet2,snippet3,Q1_score,Q2_score,Q3_reason,other_text,ManualBiasLabel,outletLabel,Correct
76018171-0d3d-4533-b54b-faf97442777a,Vegas Shooter’s Father Was on FBI Most Wanted List,"After expressing shock that his brother, “just a guy” who liked to go to Vegas and gamble and see some shows and “eat burritos,” had gone on a murder spree from the window of his room at Mandalay Bay hotel, Eric Paddock disclosed something else about Stephen Paddock’s background. It is disturbing:","NEW: Shooter's brother says their father was Patrick Benjamin Paddock, a bank robber who he says was on FBI Most Wanted list. @tracyconnor — Peter Alexander (@PeterAlexander) October 2, 2017","The sins of the father should not, of course, be visited upon the son, but this new intel on Stephen Paddock’s family history is obviously as germane to the mystery of his savage outbreak as any random speculation or ISIS claims. It seems he was 8 when his father was convicted of armed robbery and sent to prison; 15 when the old man escaped and went on the lam; and 26 when he was re-apprehended. We don’t know exactly where Stephen was at each juncture of “Chromedome’s” criminal career, but it’s the sort of thing that could mess you up and perhaps give you an exposure to weaponry.",2.5,5.0,"[""5"",""4""]",,Left,Left,True
01cf769b-136c-483d-8e7f-d59e6a7b4dbe,"Las Vegas shooter's father, 'Bingo Bruce,' lived colorful life of crime and deception","The father of the gunman behind the deadliest shooting in modern U.S. history robbed a string of banks in Arizona, escaped prison in Texas and tried to start a new life as the manager of a bingo parlor in Oregon, according to historical newspaper articles.","Eric, the brother of Las Vegas shooter Stephen Paddock, who killed at least 59 people from his hotel room at the Mandalay Bay Resort and Casino late Sunday, told the Orlando Sentinel that their father was Benjamin Hoskins Paddock.","“He was a man that people either loved or hated,” she said. “He always said he was a dinosaur.”",0.0,0.0,"[""5"",""4""]",,Left,Right,False
efb9e12b-9389-4e1d-9c54-5e1f692b154f,Death And Taxes Mag: NRA Are Terrorists,"The NRA is “the country’s most active and successful terrorist organization,” according to Death And Taxes Mag.","That’s right. Not ISIS, Antifa, or any other radicalized group that spews hatred on the reg. Rather, it’s the NRA that stands to protect our Second Amendment rights.",WATCH THE LIBERAL MEDIA POLITICIZE THE WORST SHOOTING IN MODERN AMERICAN HISTORY:,2.5,0.0,"[""1"",""5""]",,Right,Right,True
af7d66b5-403d-4aab-ac1b-4cb22d9de9fa,Comedy writer Megan Amram jokes Las Vegas shooter fits typical profile because he is a 'white man',"Comedian Megan Amram responded to a TMZ story that Las Vegas massacre gunman Stephen Paddock doesn’t fit the typical mass shooter profile by tweeting, “White man? Sure does.”","TMZ published an article making a case that Paddock is unique for a mass shooter, as he is older (64), lived in a retirement community and didn’t have a known criminal record. The comedian's tweet to her 759,000 followers resulted in a series of responses mocking white males.",The New Yorker and Amran did not immediately respond to Fox News’ separate requests for comment.,-2.5,5.0,"[""0"",""5""]",,Right,Right,True
b8e266a9-1c3b-483a-8ee8-a490da31195b,Hillary Clinton slammed for ‘ignorant’ statement on guns after Las Vegas shooting,Hillary Clinton took heat Monday for issuing what critics called an “ignorant” and “irrelevant” statement going after the NRA and silencers in the hours after the Las Vegas mass shooting.,As details were still emerging about the worst mass shooting in modern U.S. history – which killed at least 58 people – the 2016 Democratic presidential nominee took to Twitter to imagine how much deadlier the massacre might have been if silencers had been used.,"Most recently, a federal appeals court last week delivered a win for gun rights activists by keeping in place another court’s ruling that it was unconstitutional for the District of Columbia to require gun owners to provide a “good reason” for legally carrying a concealed weapon in the nation’s capital. The dispute could be on a path to the Supreme Court.",-2.5,2.5,"[""5"",""3""]",,Left,Right,False
633a12f3-1534-4e0d-9d6f-8254ddd83957,CBS fires vice president who said Vegas victims didn't deserve sympathy because country music fans 'often are Republican',"CBS has parted ways with one of the company’s top lawyers after she said she was “not even sympathetic” to victims of the Las Vegas shooting because “country music fans often are Republican,” when discussing the mass shooting that unfolded in Las Vegas late Sunday night.",Monday night she issued a statement of apology.,"Geftman-Gold did not work directly with the network’s news division. According to her LinkedIn bio, Geftman-Gold worked at CBS since September 2016 and graduated from the prestigious Columbia University law school in 2000.",0.0,0.0,"[""5"",""3""]",,Right,Right,True
a08dfb11-c6fe-45c3-b048-66b748b5d6c8,Trump slams 'fake news' and 'ingrates' as he defends Puerto Rico relief efforts,President Trump on Sunday slammed “fake news” and “ingrates” as he continued to defend his administration’s hurricane relief efforts in Puerto Rico.,"“We have done a great job with the almost impossible situation in Puerto Rico,” Trump said over three, 140-character maximum tweets. “Outside of the Fake News or politically motivated ingrates … people are now starting to recognize the amazing work that has been done by FEMA and our great Military. All buildings now inspected … ...for safety.",He also tweeted: “Just spoke to Governor Kenneth Mapp of the U.S. Virgin Islands who stated that #FEMA and Military are doing a GREAT job! Thank you Governor!”,-5.0,-5.0,"[""5"",""4""]",,Left,Right,False
c871e708-6a04-422e-8cf6-107440055b43,Donald Trump Is Using Puerto Rico's Crisis To Push His War Against The Media,"While residents of Puerto Rico struggle to get access to basic necessities like potable water and food, President Donald Trump has launched a full-fledged attack on the news media and, even more concerning, San Juan Mayor Carmen Yulín Cruz.","Cruz, the mayor of Puerto Rico’s largest city, made several emotional pleas this week to the media, tearfully begging for the government to provide more aid to the islands residents and for private citizens to make calls to Congress or to donate money or time.","The goal is one: saving lives. This is the time to show our ""true colors"". We cannot be distracted by anything else. pic.twitter.com/7PAINk19xM — Carmen Yulín Cruz (@CarmenYulinCruz) September 30, 2017",-2.5,-5.0,"[""0"",""5""]",,Right,Left,False
dd6287f6-f598-4082-b3b2-5f798c4b4b31,Senate GOP shelves Obamacare repeal bill,"Senate leaders on Tuesday canceled plans to vote on an Obamacare repeal this week, marking a third straight failure for Majority Leader Mitch McConnell and fellow Republicans who have been unable to fulfill their campaign promise.","Facing too many defections, Mr. McConnell concluded it didn’t make sense to move forward, and said the chamber will now turn to other business such as a massive tax code overhaul.","“Listen, I’m [a] pretty flexible guy,” he said when asked about using the 2019 budget. “I’ll accept reality. I don’t particularly like the current reality, but it is what it is.”",5.0,-2.5,"[""5"",""4""]",,Left,Right,False
aecbc3cb-59c5-4e4e-8925-069abd8e1c15,'Declaration of war': North Korea claims Trump speech brought 'all options' to the table,"A North Korean official said President Trump's comments last week to the United Nations General Assembly amounted to a U.S. ""declaration of war"" against the Hermit Kingdom -- the latest rhetoric in a war of words that comes a day after a propaganda video from Pyongyang featured missiles demolishing a U.S. aircraft and jets.","The 90-second video released on the DPRK Today news site one day after U.S. jets flew over waters east of North Korea, began with images mocking Trump before flashing to a submarine-launched missile striking the USS Carl Vinson, Yonhap News Agency reported. The aircraft carrier is seen exploding and disintegrating into pieces.",Fox News' Ben Evansky and The Associated Press contributed to this report.,-2.5,0.0,"[""6""]",,Right,Right,True
